,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price,action,indie,adventure,multiplayer,singleplayer,casual,rpg,strategy,open_world,owners_num,windows,mac,linux,Action,Strategy,Indie,RPG,Sports,Free to Play,Adventure,Gore,Simulation,Casual,Violent,Early Access,Racing,Massively Multiplayer,budget
21996,850710,Skip's Sanity,2018-05-24,1,David Donarumo,David Donarumo,0,1,4,0,0,0,0.0,21,20,0,0,1,22,20,20,0,6025,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
21997,850740,The Princess Adventure,2018-11-08,1,FalconDev,FalconDev,0,0,5,2,0,0,4.79,0,21,31,0,1,21,0,0,0,19317,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,68041
21998,850780,Battle Royale Bootcamp,2018-05-22,1,Evan Murray,Evan Murray,0,0,10,6,0,0,4.79,33,0,0,0,1,31,0,0,11,10289,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,26016
21999,850790,Aik's Cheese Adventures,2018-05-08,1,Freshtrax,Freshtrax,0,0,13,5,1,1,2.89,0,21,0,0,1,21,0,0,0,16618,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2904
22000,850810,Kara's Darkness Chapter One,2018-06-05,1,Matthew Robert Carmack,Matthew Robert Carmack,0,1,2,4,0,0,1.69,0,21,21,0,1,0,0,0,0,15024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8886
22001,850820,祛魅·教化（祛魅1）,2018-05-08,0,LU QI,LU QI,0,1,24,5,0,0,1.69,0,20,0,0,1,0,20,0,0,17389,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10900
22002,850830,Adventure in Kana Village,2018-05-26,1,CoughCat,CoughCat Software,0,0,3,1,0,0,5.19,0,20,21,0,1,22,19,0,0,13953,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,93549
22003,850880,Vegetaball,2018-08-31,1,Gamma Games Interactive Inc.,Gamma Games Interactive Inc.,0,1,6,0,0,0,3.99,22,20,0,0,0,21,0,0,0,14255,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,92047
22004,850910,Streamers Company Tycoon 主播经纪公司,2019-03-13,0,石头游戏,石头游戏,0,1,244,237,347,347,7.19,0,0,0,0,1,32,0,9,0,44437,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69438
22005,850920,Hypersonic Speed Girl / 超速少女,2018-05-08,1,disfactNoir,disfactNoir,0,0,13,0,0,0,7.19,23,0,0,0,1,0,0,0,0,11159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18519
22006,850930,MODERN ROAD-LIKE,2018-06-16,1,Jordan Rott,Jordan Rott,0,1,1,0,0,0,0.79,0,21,21,0,1,21,21,0,0,5389,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,7172
22007,850940,Space Colonizers,2018-05-31,1,CapPlay,CapPlay,0,0,3,7,0,0,2.09,0,0,0,0,1,0,0,0,0,555,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2493
22008,850950,Helicopter Flight Simulator,2018-05-09,1,Simulators Live,Simulators Live,0,1,1,5,0,0,5.19,33,54,0,0,1,0,0,0,0,4489,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16274
22009,850960,Jurassic Safari Hunt,2018-05-25,1,Simulators Live,Simulators Live,0,1,2,9,0,0,5.79,43,0,0,0,1,0,0,0,21,14230,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17610
22010,851000,Achievement Machine,2018-05-25,1,Playloft,Playloft,0,1,37,16,0,0,2.89,0,47,0,0,1,46,0,0,0,9291,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3386
22011,851010,Airplane Sky Voyage,2018-05-31,1,Playloft,Playloft,0,1,3,6,0,0,5.79,0,46,0,0,1,0,0,0,0,4093,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15564
22012,851040,Darkest Mana : Master of the Table,2018-05-31,1,IKINA GAMES,IKINA GAMES,0,0,1,1,0,0,7.19,0,21,0,0,1,0,0,20,0,15691,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18682
22013,851050,Paper Dolls VR,2018-05-28,1,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.",0,0,35,16,0,0,12.39,22,22,22,0,1,0,0,0,0,15339,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,196363
22014,851080,Survival: Last Day,2018-10-22,1,BloodMoon Games,BloodMoon Games,0,1,159,222,0,0,2.89,48,43,48,0,1,0,35,7,54,16864,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,22253
22015,851100,Touhou Luna Nights,2019-02-25,1,Vaka Game Magazine;Team Ladybug,Vaka Game Magazine;AGM PLAYISM,0,0,3199,75,158,158,13.99,72,64,52,0,1,0,0,0,0,164513,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,198987
22016,851110,Idle Racing GO: Clicker Tycoon,2019-01-01,1,T-Bull S.A.,T-Bull S.A.,0,0,47,71,0,0,0.0,0,0,0,0,1,24,0,0,0,32453,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
22017,851180,Blood Harvest 3,2018-06-05,1,BekkerDev Studio,BekkerDev Studio,0,0,30,9,0,0,2.89,33,32,30,0,1,0,0,0,0,17593,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,40351
22018,851200,Omae Wa Mou Shindeiru,2018-05-07,1,Laush Dmitriy Sergeevich,Laush Studio,0,1,9,6,0,0,2.09,0,33,0,0,1,33,0,0,0,3955,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1950
22019,851220,Free the Animation,2018-06-08,1,GEORGES SAMAKE,WHMSOFT,0,0,0,1,0,0,2.09,21,21,0,1,1,0,0,0,0,112,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,14074
22020,851250,Sleeping Dawn VR,2018-09-28,1,Effimera Studio,Effimera Studio,0,0,1,2,0,0,5.79,21,21,21,1,1,21,0,0,0,1356,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,44325
22021,851290,Fesnia,2018-07-02,1,Anima,Team Syukino,0,1,6,6,0,0,0.0,0,21,0,0,1,21,0,0,0,95,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22022,851320,SlimeGear,2018-08-06,1,DitheryGames,DitheryGames,0,0,1,0,0,0,3.99,0,21,20,0,1,21,0,0,0,5731,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20380
22023,851350,Let's Play with Nanai!,2018-11-01,1,VRJCC,ImagineVR,0,0,4,7,0,0,30.99,0,0,0,0,1,0,0,0,0,2430,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213303
22024,851370,EXAELLA,2018-05-14,1,Andrew Oudot;Denis Isakov,Denis Isakov,0,0,7,8,0,0,3.99,24,24,24,0,1,0,0,0,0,13651,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50470
22025,851490,The Amazing Adventures of Lady Fanny Featherstone,2018-07-14,1,JimJams Games,JimJams Games,0,1,1,0,0,0,2.09,21,21,19,0,1,21,0,0,0,12719,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19480
22026,851520,Trivia Vault: TV Trivia,2018-05-03,1,Ripknot Systems,Ripknot Systems,0,1,8,7,0,0,9.99,17,10,0,0,1,21,0,28,0,5209,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,174822
22027,851530,Mini-Dead,2018-05-04,1,Alec Smith,Milo Games,0,1,368,18,0,0,0.0,22,23,0,0,1,0,0,0,0,28482,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22028,851570,Zombie Hotel,2018-05-19,1,NifftyGameWorks,NifftyGameWorks,0,0,2,4,0,0,1.69,20,31,0,0,1,20,0,0,0,785,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,11320
22029,851580,Planet Unknown Runner,2018-05-28,1,Blind Raccoon Studio,Blind Raccoon Studio,0,1,8,4,0,0,0.79,0,30,10,0,1,30,0,0,0,9796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1342
22030,851640,Marble Race,2018-10-13,1,Elastic Sea,Elastic Sea,0,0,16,3,0,0,5.99,0,21,0,0,1,0,0,0,0,3829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47540
22031,851650,LOGistICAL: ABC Islands,2018-05-04,1,Sacada,Sacada,0,1,21,13,14,14,0.0,0,21,0,0,1,21,0,23,0,37991,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22032,851670,LUMINES REMASTERED,2018-06-26,1,Resonair,Enhance,0,1,124,7,691,691,9.99,0,23,0,0,1,24,0,0,0,18516,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5280
22033,851710,Trivia Vault: Art Trivia,2018-05-05,1,Ripknot Systems,Ripknot Systems,0,1,15,6,0,0,9.99,17,11,0,0,1,21,0,28,0,12792,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,288445
22034,851730,Sandmade,2018-05-16,1,Manic Hyena,Manic Hyena,0,1,26,1,0,0,0.79,0,36,0,0,1,33,0,0,0,6629,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3174
22035,851770,Number Hunt,2018-12-21,1,PaleBlue XYZ,PaleBlue XYZ,0,1,1,0,0,0,11.0,23,22,0,0,1,0,0,0,0,13535,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41703
22036,851790,AstronTycoon,2018-06-05,1,ANG People s.r.o.,ANG People s.r.o.,0,0,16,3,0,0,8.29,0,31,0,0,1,0,0,22,0,11924,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,112443
22037,851810,Ultimate Sudoku Collection,2018-05-18,1,Stanley Lam,Stanley Lam,0,1,31,14,91,91,0.0,0,21,0,0,1,21,0,0,0,37468,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
22038,851820,Boxes Inc.,2018-05-07,1,toR gaming,toR gaming,0,1,47,12,0,0,4.79,0,11,0,0,1,0,29,29,0,4626,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11629
22039,851840,Strangers of the Power 2,2018-05-21,1,Tuomo Laine,Tuomo's games,0,1,9,0,0,0,2.89,0,30,0,0,1,32,29,0,0,10919,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,21937
22040,851880,RŌA,2018-06-02,1,ARQUOIA,ARQUOIA,0,1,2,6,0,0,2.99,0,31,31,0,1,10,0,0,0,14816,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22465
22041,851890,Gal*Gun 2,2018-07-20,1,"INTI CREATES CO., LTD.",PQube Limited,0,1,306,28,539,539,29.99,35,0,26,0,1,0,0,0,0,9185,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,455556
22042,851920,Nova Wing III,2018-05-15,1,Sub Orbital Software,Sub Orbital Software,0,1,1,0,0,0,0.79,22,21,0,1,1,21,0,0,0,15030,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8967
22043,851930,Battle Royale Tycoon,2018-12-10,1,Endless Loop Studios,Endless Loop Studios,0,0,213,64,27,27,7.19,0,25,0,0,1,0,0,32,0,756,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,87512
22044,851940,Dirt Bike Insanity,2018-06-15,1,dev4play,dev4play,0,0,3,5,0,0,4.79,0,22,0,0,1,0,0,0,0,2648,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12865
22045,851980,Ball Grabbers,2018-07-12,1,Part Time Monkey,Part Time Monkey,0,0,15,4,0,0,3.99,21,22,0,1,0,21,0,0,0,18221,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,54761
22046,852050,Sky Dodge,2018-05-11,1,Nekyau Games, Nekyau Games,0,0,7,2,0,0,0.79,0,21,0,0,1,21,0,0,0,9855,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1360
22047,852060,Hell in Paradise,2018-05-14,1,Nekyau Games, Nekyau,0,0,9,10,0,0,0.79,21,21,0,0,1,21,0,0,0,13436,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6580
22048,852070,Froggy BOI,2018-05-11,1,Nekyau Games, Nekyau Games,0,0,19,3,0,0,0.79,21,21,0,0,1,21,0,0,0,6280,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2906
22049,852080,Gardener the Ripper,2018-05-12,1,Nekyau Games, Nekyau,0,0,12,16,0,0,0.79,21,21,0,0,1,21,0,0,0,695,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1244
22050,852110,RetroMaze,2018-05-21,1,Durven Studios,Durven Studios,0,1,194,6,0,0,0.79,0,32,0,0,1,33,0,0,0,8380,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3782
22051,852160,Jack the Barbarian,2018-05-21,1,Cloaz Studio,Cloaz Studio,0,0,21,8,0,0,2.0,0,22,24,0,1,21,22,0,0,1182,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,14389
22052,852180,Bunker Rush,2018-05-18,1,Luxuria,Luxuria,0,0,5,6,0,0,1.69,31,31,31,0,1,0,0,31,0,6917,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,26557
22053,852190,10 seconds,2018-07-16,1,Zynk Software,Zynk Software,0,0,3,0,0,0,3.99,21,21,0,0,1,21,0,0,0,2924,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,58174
22054,852250,Danger Room VR,2018-09-01,1,The Game Forger,The Game Forger,0,1,14,2,0,0,0.0,21,20,0,0,1,22,0,0,0,10248,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
22055,852310,Omega Commando,2018-05-21,1,yellaUmbrella Productions,yellaUmbrella Productions,0,0,1,0,0,0,3.99,31,31,0,0,1,0,0,0,0,18006,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5308
22056,852320,HOLONGLIDE,2018-07-19,1,divisivesoftware,divisivesoftware,0,0,1,0,0,0,2.09,0,21,0,0,1,21,0,0,0,17340,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11863
22057,852340,King Rabbit,2019-01-25,1,RareSloth,RareSloth,0,0,63,6,0,0,0.0,22,21,18,0,1,22,0,0,0,12257,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
22058,852390,SwordBounce,2018-05-19,1,GogglesKitty,GogglesKitty,0,1,12,1,0,0,3.99,21,21,0,0,1,0,0,0,0,2340,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9330
22059,852450,The Stray Cat,2018-05-10,1,EugeneLee,EugeneLee,0,0,5,3,0,0,0.0,22,21,0,0,1,22,0,0,0,444,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
22060,852500,WorldQuest,2018-04-29,1,William Xu;Alex Raita,William Xu;Alex Raita,0,0,50,25,0,0,0.0,26,33,0,1,0,0,24,32,0,25198,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
22061,852530,Atex Brawl,2018-08-16,1,Innuendo Squad Studios,Innuendo Squad Studios,0,0,5,0,0,0,5.79,21,21,0,0,1,0,0,0,0,5595,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40855
22062,852570,A Tale of Pirates: a Dummy Mutiny,2018-05-23,1,Studio Clangore,Cranio Creations Digital,0,1,2,1,0,0,2.89,21,21,0,0,1,0,0,0,0,7490,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17007
22063,852590,Alone In The Forest VR,2018-05-17,1,Ovidiu Chis,Ovidiu Chis,0,0,1,1,0,0,2.09,32,31,0,0,1,0,0,0,0,17974,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9405
22064,852630,Keiko Everlasting,2018-06-11,1,Matt Stanton;Unmei No Basho;Kojiasano;Jeff Stanton;Naoko Kabashima,Matt Stanton,0,0,3,1,0,0,3.99,0,31,10,0,1,32,0,0,0,4242,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3549
22065,852660,Linear Chicken,2018-05-07,1,Felip Guimerà,FelGC.GamesDevelopment,0,1,1,1,0,0,2.09,0,20,0,0,1,22,0,20,0,1080,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7133
22066,852720,Voxel Tanks,2018-06-05,1,PigeonDev,PigeonDev,0,0,19,6,0,0,0.79,25,25,0,0,1,23,0,0,0,8577,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3130
22067,852740,Away From Earth: Mars,2018-08-23,1,Only Voxel Games,Only Voxel Games,0,1,142,90,0,0,0.79,0,29,31,1,1,13,0,0,0,6549,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2893
22068,852750,Paper Shakespeare: Stick Merchant of Venice,2018-05-11,1,Stegalosaurus Game Development,Stegalosaurus Game Development,0,1,0,1,0,0,1.69,0,21,21,0,1,21,0,0,0,19092,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8521
22069,852760,D.F.R.: The Light VR,2018-05-14,1,Nothing Rhymes With Entertainment,Nothing Rhymes With Entertainment,0,1,1,0,0,0,1.69,21,21,21,0,1,0,0,0,0,5939,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11231
22070,852790,The Adventure of Magical Girl,2018-06-21,1,Windward_Birds,XNZONE,0,1,41,7,0,0,2.09,0,32,35,0,1,32,35,0,0,437,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,13752
22071,852810,Airbo,2018-05-11,1,Nekyau Games,Nekyau,0,0,8,26,0,0,0.79,21,22,0,0,1,0,0,0,0,17079,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2881
22072,852860,Towards a perilous journey,2018-07-23,1,Sparkly Games,Sparkly Games,0,0,0,3,0,0,1.69,21,21,20,0,1,0,0,0,0,19083,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20429
22073,852880,Ficterra,2019-02-27,1,Northern Amusements,Northern Amusements,0,0,1,0,0,0,19.49,0,21,20,1,1,0,0,0,0,2657,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22758
22074,852900,Space Captain McCallery - Episode 1: Crash Landing,2018-07-20,1,Renegade Sector Games,Renegade Sector Games,0,1,12,1,0,0,3.99,32,32,32,0,1,0,0,0,0,2500,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,15200
22075,852910,sweet pool,2018-12-19,1,Nitroplus,JAST USA,0,1,49,3,0,0,14.99,0,0,22,0,1,0,0,0,0,7399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36026
22076,852920,Bad Bots Rise,2018-07-06,1,High Leap Studios,Lamina Studios,0,0,1,3,0,0,3.99,21,21,21,0,1,0,0,0,0,871,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10779
22077,853000,Generic Jumper,2018-08-30,1,Sasha C. Gervais-Tourangeau,Asphe Games,0,0,0,1,0,0,5.19,0,22,0,0,1,0,0,0,0,15612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22078,853020,Venal Soul (Chapter One),2018-05-13,1,Vanadial,Vanadial,0,0,8,6,0,0,5.19,22,21,22,0,1,0,0,0,0,17838,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,33477
22079,853040,DEEP SPACE | Space-Platformer,2018-05-08,1,BUG-Studio,OraMonkey,0,1,8,4,0,0,3.99,21,21,20,0,1,0,0,0,0,11202,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,54771
22080,853110,Viki Spotter: Sports,2018-05-29,1,For Kids,For Kids,0,1,32,0,0,0,1.69,0,21,0,0,1,21,0,0,0,2249,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2890
22081,853120,Iron Ground,2018-06-21,1,UTPlus Interactive Inc.,UTPlus Interactive Inc.,0,0,1,5,0,0,7.19,21,0,0,0,1,0,0,0,0,7524,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,68389
22082,853140,Adeptus Titanicus: Dominus,2018-05-31,1,Membraine Studios,Membraine Studios,0,0,130,23,0,0,11.39,0,0,0,0,1,0,0,26,0,11332,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65238
22083,853200,Shred! 2 - Freeride Mountainbiking,2018-12-24,1,ASBO Interactive,ASBO Interactive Ltd,0,0,16,2,0,0,9.99,21,22,0,0,1,0,0,0,0,5554,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,54152
22084,853210,Gopnik Simulator,2018-05-15,1,Zloy Krot Studio,Zloy Krot Studio,0,1,16,26,0,0,0.78,0,21,0,0,1,21,0,0,0,14595,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2269
22085,853220,Doors & Rooms,2019-01-31,1,Gameday Inc.;Iplay Inc.,Gameday Inc.,0,1,10,1,0,0,5.19,0,20,20,0,1,0,0,19,0,14348,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,28081
22086,853240,The Light Keeps Us Safe,2018-10-11,1,Big Robot Ltd,Big Robot Ltd,0,0,54,12,0,0,15.49,48,47,0,0,1,0,0,25,0,2349,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,31358
22087,853250,신기록 : A Compendium of Ghosts,2018-06-05,0,Team 33,Team 33,0,0,29,2,0,0,0.0,0,21,22,0,1,21,21,0,0,3325,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
22088,853260,Ants! Mission of the salvation,2018-05-25,1,SteelSeed,Starwind Games,0,1,5,1,0,0,1.69,0,21,0,0,1,21,0,22,0,12407,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,16938
22089,853290,Claw Breaker,2018-08-23,1,Team Klaw,Team Klaw,0,0,1,0,0,0,7.19,22,22,0,0,0,0,0,0,0,3216,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28419
22090,853300,The Pizza Delivery Boy Who Saved the World,2018-09-06,1,"Oh, a Rock! Studios","Oh, a Rock! Studios",0,1,11,0,0,0,5.19,0,31,20,0,1,21,0,0,0,432,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11063
22091,853310,Mr. Maze,2019-02-09,1,MJ Lovegrove,Screen 7,0,1,7,0,0,0,2.89,0,22,23,0,1,0,0,0,0,11780,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5796
22092,853380,Air Threat,2018-05-08,1,SharkGame,Garage Games,0,1,28,9,458,458,1.69,23,23,0,0,1,23,0,0,0,146415,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,17890
22093,853410,YAPP2: Yet Another Pushing Puzzler,2018-07-20,1,Artless Games,Artless Games,0,1,5,0,0,0,1.69,0,22,0,0,1,0,0,0,0,17542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22094,853480,Pestis,2018-05-10,1,DIEDEMOR STUDIO GAMES,Laush Studio,0,1,11,3,0,0,1.69,0,31,0,0,1,0,0,0,0,13145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8906
22095,853490,Slippingcers,2018-05-29,1,Cersgame Studios,Firehawk Studios,0,0,10,3,0,0,0.79,0,20,21,0,1,21,0,0,0,1857,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2631
22096,853500,Quarantine Circular,2018-05-22,1,Bithell Games,Bithell Games,0,1,205,21,0,0,4.79,0,22,21,0,1,22,0,0,0,9695,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14856
22097,853550,Equilinox,2018-11-23,1,ThinMatrix,ThinMatrix,0,0,1078,53,0,0,7.5,0,70,0,0,1,65,0,0,0,50245,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,99487
22098,853580,Lost,2018-07-09,1,RewindApp,RewindApp,0,0,8,14,0,0,0.79,21,31,21,0,1,31,0,0,0,14471,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,8063
22099,853590,Goroons,2018-05-17,1,Epopeia Games,Epopeia Games,0,1,2,0,0,0,4.79,0,41,0,1,1,41,0,0,0,19344,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18243
22100,853610,"The Outlaw, The Drunk, & The Whore",2018-05-18,1,DXF Games,DXF Games,0,1,6,1,0,0,2.89,22,22,0,0,1,0,0,0,0,1195,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6658
22101,853620,Stickman in the Portal,2018-08-23,1,BBB Games,BBB Games,0,1,13,7,0,0,0.79,0,21,0,0,1,21,0,0,0,3172,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1098
22102,853760,Space Armor 2,2018-05-24,1,Ophyer,Ophyer,0,0,3,4,0,0,0.79,0,21,21,0,1,0,21,0,0,11271,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8933
22103,853770,Maximum Action,2018-09-19,1,George Mandell,BalloonMooseGames,0,0,284,41,0,0,11.39,33,34,0,0,1,0,0,0,0,3288,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,44939
22104,853780,BlubBlub: Quest of the Blob,2018-05-29,1,Girls Make Games;Team Blub Blub,"Girls Make Games;LearnDistrict, Inc.",0,0,18,5,0,0,0.0,22,22,0,0,1,0,0,0,0,16421,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22105,853830,Great Mountain Experience,2018-05-31,1,Ncube Inc.,Ncube Inc.,0,0,3,6,0,0,0.79,0,0,0,0,1,21,0,0,0,6110,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1532
22106,853850,LOGistICAL: Caribbean,2018-05-18,1,Sacada,Sacada,0,1,3,1,0,0,7.19,0,22,0,0,1,20,0,22,0,13827,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,51244
22107,853860,aMAZE Classic,2018-05-10,1,Blender Games,Blender Games,0,1,45,5,0,0,0.79,0,39,0,0,1,39,0,0,0,10547,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1266
22108,853900,SHARK,2018-05-10,1,Trinity gaming,Freshtrax,0,0,8,18,0,0,0.79,0,21,0,0,1,0,0,0,0,13305,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22109,853940,Moonfall Ultimate,2018-09-04,1,Fishcow Studio,Wales Interactive,0,1,6,6,0,0,9.99,22,21,20,0,1,0,21,0,0,196,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,93047
22110,853980,Splash,2018-05-21,1,Jan Urbanek,Jan Urbanek,0,0,10,1,0,0,0.0,22,21,0,0,1,21,0,0,0,12572,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22111,854030,Ancient Journey VR,2018-06-08,1,National ancient journey,National ancient journey,0,0,2,2,0,0,19.49,0,32,32,0,1,32,0,0,0,8315,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,84034
22112,854060,Bob The Cube,2018-05-21,1,Tomas Daugela,Tomas Daugela,0,1,6,6,0,0,2.89,21,21,21,0,1,0,0,0,0,10445,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,16077
22113,854120,Subterraneus,2018-12-12,1,CrazyKraken,Plug In Digital,0,0,9,0,0,0,10.29,0,31,32,0,1,0,0,20,0,4514,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,49511
